User_ID,Subscription_Type,Join_Date,Churn_Flag,Age,Gender,Monthly_Viewing_Hours,Genres_Watched,Support_Tickets,Discount_Used,Payment_Method,Auto_Renew_Enabled,Last_Login_Date,Number_of_Devices
6ba52ee4-bb85-4914-9a9a-949a2cd9583e,Standard,5/1/2025,1,21,M,60.8,3,2,No,Credit Card,Yes,2/5/2025,2
e6c5f527-ec7a-49da-9f37-34afbf757d70,Standard,13/02/2025,1,45,F,57.2,5,1,No,Credit Card,Yes,4/5/2025,2
34b14e67-51b2-4cb4-854f-564f10e36073,Premium,30/04/2024,0,61,F,22.2,5,2,No,Mobile Money,Yes,21/04/2025,4
7f8b8ce2-724d-4416-885e-1fd78739f381,Basic,6/10/2024,0,37,M,47.8,5,1,Yes,PayPal,No,23/04/2025,1
4de92187-8a53-4454-85a8-cd97197ee0d1,Basic,6/5/2024,0,41,Other,62.8,5,0,No,PayPal,Yes,18/04/2025,3
45950940-99e9-4258-a305-817775bd962e,Premium,19/11/2023,1,67,M,32.6,3,6,Yes,Credit Card,No,22/04/2025,5
bb98f46d-d2d0-428e-8c6c-0ef66babf9e8,Standard,20/05/2023,0,66,M,35.6,10,1,No,Credit Card,No,9/4/2025,4
73c74697-4a8f-4b67-afe2-7f7031044aa9,Standard,10/7/2023,1,68,F,32.1,5,2,Yes,Mobile Money,No,19/04/2025,4
fcb9ddb6-f760-414c-b5d4-26468ba097e9,Basic,14/12/2023,1,49,F,32.4,4,1,Yes,Mobile Money,Yes,3/5/2025,5
7950760a-8867-4651-8946-c6f03b15fce1,Standard,30/11/2023,1,58,F,15,4,1,Yes,Credit Card,Yes,25/04/2025,2
1c6ed75b-2524-4297-aeea-b0672ec65e4f,Free Trial,14/04/2024,1,53,F,20.1,7,2,No,Mobile Money,No,15/04/2025,3
874d59f6-e647-4f29-9b54-1ef023d85669,Basic,17/02/2025,1,51,Other,41.2,3,0,No,PayPal,No,11/4/2025,2
5aced78e-b812-4af3-a272-edbe35fe7438,Standard,30/01/2025,1,53,Other,62.7,6,0,No,PayPal,No,21/04/2025,5
c49b7799-5091-4680-9958-0be53f305d4a,Basic,14/04/2025,0,19,Other,30.8,2,0,Yes,Mobile Money,Yes,17/04/2025,5
d84356d3-b07e-45b0-b829-ede9c2bae28d,Free Trial,8/10/2023,0,32,F,30.4,4,1,No,Mobile Money,Yes,11/4/2025,3
78bb8c81-913c-4133-ab6b-75f3efa697bc,Basic,8/10/2024,1,51,F,65.5,4,1,No,Mobile Money,Yes,5/5/2025,5
39b3711c-de25-4dbb-b048-db6604006a41,Basic,14/02/2025,1,53,F,23.4,4,0,No,PayPal,No,25/04/2025,5
a4279f32-3d95-4909-9711-ecf80798029a,Basic,5/7/2024,0,23,Other,15.1,8,0,Yes,Credit Card,Yes,25/04/2025,3
f7cd88f7-6459-4d22-9df4-d010130346fd,Basic,14/09/2023,1,56,F,27.6,5,0,No,Mobile Money,Yes,25/04/2025,4
09b7a822-cc24-45c5-a9d1-3f7220e17733,Free Trial,29/10/2024,1,59,M,30.1,8,3,No,Mobile Money,No,2/5/2025,2
21b25a7f-7a0a-490f-b6c8-7c8418721c8f,Premium,2/1/2024,0,68,M,13.8,5,0,Yes,Mobile Money,Yes,16/04/2025,4
8d538392-f199-41e8-af76-6e5e7810d1ed,Basic,24/02/2025,1,68,F,38.1,7,2,Yes,Credit Card,No,30/04/2025,4
7cf6e114-0eb1-41a1-a7c3-f5bd383c7a46,Basic,18/07/2024,1,29,M,54.2,8,1,Yes,Mobile Money,Yes,3/5/2025,2
5f9aa7cf-34fc-4e78-929d-748f9c1998ea,Standard,22/10/2023,1,20,M,20.7,3,0,Yes,Mobile Money,No,16/04/2025,4
ba93b1be-7cf1-4754-b310-253391ea48d7,Basic,19/04/2025,0,62,Other,41.3,4,1,Yes,PayPal,Yes,9/4/2025,3
c79b72ff-ee5b-4065-87ba-a173c6f3d2e9,Standard,3/12/2023,0,35,F,45.9,6,1,Yes,Mobile Money,No,29/04/2025,2
261f6233-66c2-4f25-9c76-c5a7ac7b4136,Premium,29/10/2023,0,57,F,38.7,4,1,No,PayPal,Yes,4/5/2025,1
18c6eebc-6336-4c8e-b30f-b17f5a25b711,Free Trial,9/5/2024,1,38,Other,42.8,4,1,No,Credit Card,No,30/04/2025,4
92d38981-77f6-4230-ab21-a77966dc4368,Free Trial,1/4/2025,1,32,M,43,6,3,Yes,Mobile Money,No,30/04/2025,5
fe84fecf-d2d6-45ba-b5d9-72d9a4df8dbd,Premium,8/8/2024,0,50,M,27.8,2,1,No,Mobile Money,Yes,7/4/2025,2
61197931-7a48-41fb-8b06-545810899a83,Free Trial,4/9/2024,1,52,F,62.5,4,0,Yes,PayPal,Yes,8/4/2025,1
eb59bdf5-bbac-453a-b33d-727bda8020f9,Premium,12/7/2024,1,43,M,58.7,2,1,No,Credit Card,No,2/5/2025,5
581ba430-a501-46cc-9a7b-b4b15d003dd7,Premium,29/06/2024,1,25,Other,57.8,8,1,Yes,Credit Card,Yes,2/5/2025,1
b649dd50-9837-40f6-9498-148940037104,Premium,23/10/2023,1,53,Other,55.2,7,2,Yes,PayPal,No,20/04/2025,4
65d2dc83-ac7d-410e-aa3a-125ddcdb9610,Free Trial,7/10/2023,1,65,F,16.4,2,1,No,Credit Card,No,4/5/2025,5
69a5c8f4-6492-4f5b-b164-e2f482ce21ea,Standard,21/06/2023,0,47,Other,53.9,5,1,No,Credit Card,Yes,7/4/2025,4
140d8408-f6f4-4d5c-8928-34f0815bbf77,Premium,16/03/2025,1,40,Other,49.8,6,3,No,Credit Card,Yes,15/04/2025,5
5e1a3ba9-5663-4a05-940a-574a382543a9,Basic,22/02/2024,0,59,F,17,7,0,No,Credit Card,Yes,15/04/2025,2
d663aa5b-b7a8-4eaa-9148-aed9ab807c91,Free Trial,31/01/2024,1,61,Other,36.8,7,0,No,Credit Card,No,22/04/2025,3
315c51bd-f703-401f-bcfb-deeee18e5c59,Premium,10/8/2024,0,31,Other,44.2,7,0,No,Credit Card,No,20/04/2025,3
42af0bbd-9e5a-4aa2-af69-ff6945171d5c,Premium,21/02/2024,1,31,Other,65,6,0,No,Credit Card,Yes,12/4/2025,1
cfd4b850-df73-44ea-b280-44a9c32a402c,Basic,26/02/2025,0,19,M,50.9,5,1,No,Credit Card,No,10/4/2025,5
e76b207d-285d-48ac-b36f-08c140c82c3d,Standard,26/06/2024,1,54,F,27,5,2,Yes,Mobile Money,No,26/04/2025,4
b1566fb7-2789-4d73-87a1-e50695c9b4b9,Standard,2/5/2024,0,22,F,65.4,8,1,No,PayPal,Yes,19/04/2025,2
61874bd7-e863-4bd0-a93c-e8875f3c8e77,Standard,22/10/2024,1,55,F,40.7,7,1,No,Credit Card,No,5/5/2025,2
97fd2846-e234-4fd6-8915-26b0fadcfab0,Premium,28/04/2025,0,62,M,36.2,4,1,Yes,PayPal,No,10/4/2025,2
7d6d74b1-6f85-448c-86eb-67fa2ffd48ae,Premium,31/10/2023,1,58,M,35.1,5,3,Yes,Credit Card,No,23/04/2025,3
31a3e818-279f-42a3-b8b9-e2d4d53f9147,Premium,24/03/2025,0,64,F,15.6,8,0,Yes,Credit Card,Yes,28/04/2025,4
11c65264-e635-4415-891d-1252fc44fad2,Free Trial,22/09/2023,0,31,M,38.4,5,2,Yes,Mobile Money,Yes,1/5/2025,2
de261c3f-07ab-4ef9-bd61-d8e74c26d49d,Basic,15/01/2025,1,56,F,47.5,2,0,No,PayPal,No,5/5/2025,2
842e8a6e-d3c0-463e-9ebc-9dfd31f3a092,Premium,12/12/2023,1,42,M,34.2,3,0,No,PayPal,Yes,6/4/2025,1
c544e3dd-2df0-4311-89b7-ffd43ca24d9a,Basic,5/5/2025,0,37,Other,46.3,7,1,Yes,Mobile Money,No,27/04/2025,5
31cf4d3a-2931-454b-bd0f-003a155fa171,Basic,18/07/2024,1,19,Other,27,3,1,Yes,Mobile Money,Yes,1/5/2025,5
5382b1df-b821-4eaf-98ba-7401c7fefd57,Standard,28/09/2023,0,56,F,37.9,8,3,No,PayPal,No,20/04/2025,5
f4bc7347-fbea-43e7-aad5-576f3eff0e3a,Free Trial,29/04/2025,0,23,M,44.7,1,0,No,Credit Card,No,15/04/2025,1
81a23a9d-f2db-4453-99fb-13f18fb51950,Premium,5/2/2024,0,34,M,42.8,5,1,No,Credit Card,No,19/04/2025,3
d1b730f0-aef9-4972-9233-cdeab3d555d7,Standard,15/09/2023,1,42,Other,15.9,3,1,No,PayPal,No,21/04/2025,1
fa730461-b5d4-4db8-9f10-6c0e147ab4f6,Standard,17/03/2025,0,45,Other,33.4,5,0,Yes,Credit Card,Yes,10/4/2025,2
d0b2e520-5f80-4ae4-82db-f7e4b7522ffa,Premium,6/10/2023,0,19,M,65.2,5,1,No,Mobile Money,No,10/4/2025,4
cc33859f-00dd-4a29-95ae-9c7f34b60de7,Basic,6/8/2024,1,52,M,32.6,2,1,Yes,Mobile Money,No,15/04/2025,2
f2f4ed2a-c2df-4a13-9243-f88a9517c15f,Standard,10/7/2024,1,54,M,40.2,7,1,Yes,Mobile Money,Yes,23/04/2025,2
7ea804cd-aa90-4efa-bcc7-cd2edde408ba,Basic,7/12/2024,1,22,M,38.7,2,1,Yes,PayPal,Yes,11/4/2025,4
86fe8647-ba08-4be5-b1d2-7241addf39c9,Free Trial,3/5/2025,1,18,M,63.5,4,0,No,PayPal,No,10/4/2025,5
e16dd18e-4325-453e-86f2-76a2cf294c77,Basic,15/09/2023,0,57,M,59.4,5,2,Yes,PayPal,No,27/04/2025,1
4596f6b1-2d44-43cd-98d9-0f1709b8c39a,Free Trial,10/6/2023,0,29,F,52.1,4,0,No,Credit Card,Yes,13/04/2025,3
b29c5269-9ea2-4c62-84d3-f029ae311f78,Basic,28/06/2024,0,53,M,25.4,4,1,Yes,PayPal,No,11/4/2025,2
ecd9d7d4-7548-44c3-b2c8-a4590af95574,Standard,25/05/2024,0,62,Other,45.4,5,1,No,PayPal,No,19/04/2025,2
19aa6397-4657-4cea-b4fd-7aca7f353404,Standard,2/5/2024,1,40,F,48.5,4,1,Yes,Mobile Money,No,8/4/2025,3
4c0b73da-68e0-4e63-9dbc-3438e8850664,Free Trial,10/2/2025,0,64,M,29.5,4,0,Yes,Credit Card,No,25/04/2025,1
ade95726-079e-4653-8958-ad68060b787e,Premium,14/07/2023,0,48,Other,26.9,5,0,No,Credit Card,No,24/04/2025,2
e62ac99a-a6e8-4a68-93ab-a9e131539a42,Free Trial,15/09/2024,1,28,F,65.6,7,0,No,Mobile Money,No,7/4/2025,3
ce62f807-4136-4f14-80ff-33dc0e65288f,Free Trial,24/08/2024,0,27,Other,35.5,6,2,Yes,Credit Card,No,13/04/2025,2
97c24bb4-e024-4266-ba1b-c8a7dd74418b,Basic,11/9/2024,0,20,M,64.2,6,3,Yes,PayPal,No,19/04/2025,5
64a4b244-b75a-4503-a73a-ff2b4d6472c9,Basic,9/1/2025,0,31,M,55,8,1,No,Credit Card,No,22/04/2025,5
2f54ea0b-7513-4ac9-a07a-f0af6f39cee2,Free Trial,12/11/2023,0,33,M,46.1,5,0,Yes,Mobile Money,Yes,30/04/2025,2
ae43b3e8-ce65-4cb1-a5e1-9eb3e585a533,Standard,15/05/2023,0,27,M,46.8,2,0,No,Credit Card,Yes,10/4/2025,2
0a8cca8d-9731-4099-b6a1-5f0d1417666b,Basic,8/11/2023,0,46,F,19,4,1,No,Mobile Money,Yes,23/04/2025,5
86d779ee-f2d4-45ea-82c9-2d10091772fa,Premium,18/01/2024,1,27,F,43.1,6,1,Yes,PayPal,No,8/4/2025,2
cd169dcf-4a2a-4e2e-98ec-158f8ae91dcc,Basic,6/9/2023,1,29,Other,61.3,3,1,No,PayPal,No,5/5/2025,1
67225a76-dc67-4c59-af3d-2c91979bfb7e,Basic,11/8/2024,0,47,M,50.2,3,0,Yes,Mobile Money,No,10/4/2025,1
1b491941-d9b3-439c-8468-7b6a68e07984,Premium,12/2/2024,0,58,Other,42.3,5,0,No,PayPal,Yes,5/5/2025,4
2bd540f5-6068-4c7a-8dd7-8f269bb38133,Free Trial,1/5/2025,1,18,F,65.7,5,1,No,PayPal,Yes,11/4/2025,1
ddd34563-e734-4407-88e9-24217eb422ad,Premium,23/01/2025,0,22,M,37.2,6,1,Yes,Credit Card,No,5/5/2025,2
d82c64b0-524f-47d3-9b70-8c164c62a1ad,Free Trial,29/05/2023,0,37,M,30.7,2,0,No,PayPal,Yes,17/04/2025,2
8f531de4-cbd2-42ea-a4cf-a0e3fda77cfe,Free Trial,21/12/2023,0,25,F,42.3,6,1,Yes,Mobile Money,Yes,28/04/2025,3
83724426-0de9-40ae-bec7-a4c73f367c07,Free Trial,14/04/2024,1,60,F,51.5,4,2,No,PayPal,No,14/04/2025,1
61209864-34a7-4c9c-b154-8a2670c69bdc,Premium,8/2/2025,0,29,F,14.2,3,0,No,Credit Card,No,2/5/2025,5
aca894b7-8d1e-44ce-8e9a-1a98ce4f9bdc,Free Trial,24/05/2023,1,18,F,44.3,4,1,No,Mobile Money,Yes,28/04/2025,5
fc1ce8e1-993a-46c7-9d78-07de9f92c769,Standard,20/09/2024,0,37,F,52.2,2,2,No,PayPal,No,23/04/2025,4
47f31cae-97d8-4873-a86b-13edb1abc85b,Premium,14/07/2023,1,45,M,36,6,0,Yes,PayPal,Yes,23/04/2025,3
32fc5c18-6958-4459-95a8-83565fb0e20f,Standard,4/12/2024,1,60,F,56.6,8,2,No,PayPal,Yes,28/04/2025,5
654b933b-0afa-4c5c-83f6-6adf8a701f7d,Free Trial,26/09/2023,0,54,M,49.6,5,2,No,Mobile Money,Yes,6/4/2025,4
a00a832f-7485-4705-82a8-c95efa5d8b6c,Basic,18/11/2023,1,64,M,72.1,6,1,No,Credit Card,No,10/4/2025,1
504c8104-6e8e-41f9-813c-e46ce1a7065c,Free Trial,7/5/2023,0,54,F,28.7,5,0,Yes,Mobile Money,Yes,11/4/2025,3
2dde8956-8e9e-4e5c-87a1-b90d73b9db86,Standard,20/05/2024,1,29,F,52.5,5,1,Yes,Mobile Money,Yes,13/04/2025,3
9682e1cb-4fc7-4eb9-bcb0-eebc0e4b9b14,Standard,14/05/2023,0,54,M,24.7,6,1,Yes,Credit Card,No,24/04/2025,2
5ddfe782-4129-470a-83ac-57d6d07912e9,Premium,24/01/2024,0,66,F,15.8,4,0,Yes,Mobile Money,No,16/04/2025,1
d9038f7b-7868-4446-b774-ffe5bcf442c3,Basic,31/12/2024,1,66,F,9.5,4,3,No,Mobile Money,Yes,17/04/2025,3
7a03ed34-a07d-4f43-b06f-e72f155a661a,Premium,22/08/2023,0,61,F,48.1,5,0,No,PayPal,No,28/04/2025,4
e0db1d92-8b47-4a3a-931d-9cee0a5df4c7,Standard,10/10/2023,0,45,Other,42.8,5,0,No,Mobile Money,No,27/04/2025,5
584ab80e-f162-4c8a-b843-b19eb4289ee8,Free Trial,25/04/2024,1,64,M,32.8,4,0,Yes,PayPal,Yes,21/04/2025,1
66025083-5636-4869-b334-1289e504fe87,Basic,10/1/2024,0,32,Other,13.4,4,2,Yes,Mobile Money,No,11/4/2025,1
33e66123-0ee7-4ab8-bd74-c4b79d3cd782,Free Trial,19/08/2023,0,23,F,29.6,7,2,No,PayPal,Yes,27/04/2025,3
26835900-0f4b-43fa-9102-14366f29f103,Free Trial,26/02/2024,1,61,Other,40.1,5,2,No,PayPal,No,1/5/2025,3
350ebd36-5f05-4265-8329-75cc7abc2a50,Basic,3/7/2024,1,37,F,51.9,4,0,No,PayPal,No,27/04/2025,3
39007963-48ae-4c3c-8f6d-8869376d6cb5,Premium,12/11/2024,0,67,Other,39.8,3,0,Yes,Credit Card,Yes,14/04/2025,4
bd0b7069-625c-4d0f-b84c-3845901093f7,Free Trial,26/02/2024,0,31,F,43.8,9,4,No,Mobile Money,Yes,20/04/2025,2
b22639c3-1f3e-4cf8-a353-62fa014bf9b1,Standard,24/07/2024,1,19,Other,34.4,6,1,No,Mobile Money,No,12/4/2025,3
97462a6b-a9c3-44c3-b9a4-438a7c04825b,Free Trial,13/07/2023,1,26,Other,66.2,6,2,Yes,Mobile Money,No,10/4/2025,2
983f2d0e-30d0-40f7-8d9d-ba012b0a0427,Basic,20/09/2024,0,54,Other,24.7,4,2,Yes,Credit Card,No,27/04/2025,2
1065d2fb-288b-4e2a-a570-4193908b3d3c,Basic,13/07/2023,1,37,M,29.5,7,3,No,PayPal,Yes,26/04/2025,1
acb4e39e-9001-45bb-bfca-7c8ae6a2ad02,Basic,11/7/2024,0,43,Other,32.6,6,0,Yes,Mobile Money,No,24/04/2025,5
a01fe31b-a614-4d5a-9435-a8ab5c9d67aa,Premium,17/08/2023,0,46,M,48.1,6,1,No,Credit Card,Yes,14/04/2025,5
c0a604a6-03fd-4135-83db-6496bb611390,Free Trial,19/08/2023,0,18,F,24.4,2,1,No,Credit Card,No,7/4/2025,4
2d8c97e5-fc7f-473c-b424-050322873c0e,Premium,12/11/2024,0,52,Other,42,6,2,No,Mobile Money,No,30/04/2025,4
557d9d13-1c75-40bc-95d3-5a599e59d965,Premium,21/03/2025,0,23,F,42.5,4,0,No,PayPal,No,25/04/2025,5
513e940a-b93a-4157-826b-f264b9f081c3,Basic,7/7/2023,1,54,F,29.6,7,1,Yes,Credit Card,No,29/04/2025,5
0ad0367e-1452-4395-8444-d77705b62476,Basic,2/1/2024,1,22,Other,44.9,8,0,Yes,Mobile Money,No,29/04/2025,1
333d1e26-c054-423a-b101-80bcbf90aed1,Premium,23/06/2023,1,50,M,24.9,6,1,Yes,PayPal,Yes,2/5/2025,1
51263706-f515-4a35-8a3c-d692e909e4b7,Free Trial,11/6/2024,1,66,Other,23.2,3,1,No,Credit Card,Yes,24/04/2025,5
97ca6767-e000-475e-9755-a770b52bf53a,Standard,15/07/2024,0,68,F,41.5,4,0,No,Credit Card,Yes,1/5/2025,3
f042905b-4200-49ad-be35-0b108e299a58,Premium,11/5/2023,0,31,F,15.1,5,1,No,Mobile Money,No,29/04/2025,3
e27c644c-6044-4fd1-b79d-5f5c26fe34e9,Free Trial,23/03/2024,0,29,Other,7.8,3,0,Yes,Mobile Money,Yes,12/4/2025,1
7c97207d-b9c8-4b1c-a588-1f7645caedb5,Basic,4/6/2024,0,59,M,48,5,1,Yes,PayPal,Yes,28/04/2025,2
64fe3628-66d6-487e-a516-ee4b15c53a0d,Basic,29/01/2024,1,37,M,55.7,8,1,No,Mobile Money,No,6/4/2025,5
1079e40e-5f43-4cf9-8e90-8d5645156cbe,Free Trial,16/06/2024,0,67,F,33,8,0,Yes,Mobile Money,No,29/04/2025,4
370d02c1-b198-42cb-91de-3e06c48a54c5,Standard,24/05/2023,0,41,F,30,5,0,Yes,PayPal,Yes,25/04/2025,3
83470332-8468-4df1-9c06-7ceb9ca2737f,Basic,1/3/2024,1,60,M,55.1,5,1,Yes,Mobile Money,Yes,24/04/2025,2
1dbb1290-ec89-4a8c-9f01-e324febfb832,Basic,21/06/2024,1,51,Other,22.8,8,1,Yes,PayPal,Yes,30/04/2025,3
a2c57645-c133-4884-bf0b-8b1deb15a460,Basic,12/11/2024,1,42,F,19.5,5,1,No,PayPal,Yes,16/04/2025,2
cec84db4-327e-412a-80c3-a4ac3851ad88,Free Trial,25/05/2023,1,67,M,50.6,4,1,Yes,PayPal,Yes,24/04/2025,5
123d37bd-4ff8-49a6-a93a-562ba2b414b6,Premium,23/06/2023,0,46,F,40.1,3,0,No,Mobile Money,Yes,3/5/2025,5
9e187c10-a87d-4709-9bb2-57eb5c128e74,Basic,4/7/2023,0,56,Other,56,7,0,Yes,PayPal,Yes,18/04/2025,5
1fb73361-dba3-42ca-9bb6-aca555756bfd,Premium,8/6/2024,1,48,M,7.9,4,0,No,Mobile Money,No,2/5/2025,1
2100bc87-9678-4694-9337-0d40af7001d5,Standard,1/3/2024,0,64,F,19,4,0,No,PayPal,Yes,11/4/2025,2
0389fc9b-3874-464d-ad05-1ea64b426049,Basic,24/11/2024,0,60,Other,40.2,5,1,Yes,Mobile Money,No,20/04/2025,4
c0b81148-7d29-404c-8218-9b1744f9481c,Basic,28/06/2023,0,67,F,46.3,3,2,No,PayPal,No,3/5/2025,4
636a5faf-bf31-49b8-b83f-1c98f09f938c,Standard,21/11/2023,1,40,Other,52.7,5,1,No,Credit Card,No,7/4/2025,5
e94cc798-2fab-4366-88f3-4fa05569c35e,Basic,1/9/2024,0,61,Other,42.6,4,1,Yes,Credit Card,Yes,22/04/2025,4
86c62086-e483-4e6b-9606-ac0233ad0ad1,Premium,16/10/2024,1,55,M,42.5,6,0,No,Credit Card,Yes,18/04/2025,3
1114d88a-c1fc-4c8e-aa39-41446757e4e6,Free Trial,26/09/2023,0,37,Other,34.2,5,0,Yes,PayPal,No,7/4/2025,2
04a4ed11-3210-4552-8f22-e7fe424b6ab7,Premium,29/12/2024,0,40,F,63.9,5,1,No,Mobile Money,Yes,18/04/2025,2
56c3d608-56ed-4f87-9616-f59cbdcaa1c3,Free Trial,8/3/2024,0,62,Other,23.5,2,2,Yes,PayPal,Yes,8/4/2025,2
d5e70e32-6ed0-4788-99cc-e848b43f5001,Free Trial,28/01/2025,1,69,Other,45.4,5,0,Yes,PayPal,No,12/4/2025,3
ccf466f7-1684-4980-9fd1-fc619b1c7a54,Premium,12/12/2023,0,33,M,25.2,3,1,Yes,PayPal,Yes,4/5/2025,1
e00c36fc-d373-4ea6-842a-37fb31690cc7,Premium,15/12/2023,1,67,Other,48,3,0,Yes,PayPal,No,16/04/2025,3
0494aaa9-947a-4bcc-af50-fa4846623fe2,Premium,13/05/2024,1,59,Other,24.4,5,2,Yes,Mobile Money,No,9/4/2025,2
b0c11828-74c1-4079-a44a-df53001b8295,Premium,29/01/2025,1,25,F,51.2,4,0,No,PayPal,No,11/4/2025,2
7e1d9395-e078-4304-a4ca-1a70c78db007,Standard,21/06/2024,0,67,M,41.7,3,1,No,Credit Card,No,14/04/2025,2
2b9a7748-52e2-4fcf-a415-742a507c87e7,Basic,13/07/2023,0,38,M,66.2,4,1,Yes,Credit Card,Yes,3/5/2025,4
14f15f86-57e4-4414-8c16-bf4084b0ad80,Free Trial,27/06/2023,0,18,M,35.8,2,3,No,Credit Card,No,21/04/2025,1
9f0b4462-4ca6-454e-a44c-6bc450af6722,Premium,28/03/2024,0,25,Other,46.4,6,0,No,PayPal,Yes,30/04/2025,3
be2b5a3a-417f-42bf-ab18-708e617a3424,Premium,19/09/2023,1,46,M,28.3,7,1,No,Mobile Money,Yes,16/04/2025,2
ccc60f66-0623-4688-84a8-fb0ff2d21771,Premium,21/09/2023,1,49,Other,35.7,3,0,Yes,Mobile Money,Yes,18/04/2025,5
6d07e53c-d837-45c6-8c25-488f3ac35d05,Standard,6/6/2024,1,55,Other,41.6,5,1,Yes,Mobile Money,Yes,3/5/2025,1
83b6ea70-9877-49d2-a8e9-bf54057f3c47,Premium,29/07/2024,0,22,F,17.1,4,0,No,PayPal,No,19/04/2025,5
4134d6f0-a187-43ca-bdb8-913f53fde8c8,Premium,2/3/2025,1,64,F,18.7,6,0,Yes,Mobile Money,No,28/04/2025,1
e8b57f0e-43f0-4862-9dde-57c7d6187b39,Premium,20/07/2024,0,39,F,49,6,2,Yes,Credit Card,No,7/4/2025,2
3d5ef234-fb8d-43cc-a251-4d1c29992fe5,Basic,13/11/2024,1,64,F,37.8,2,0,No,Mobile Money,No,29/04/2025,1
f95f8659-6c83-4f7a-adda-e775637e589c,Standard,13/08/2024,0,51,F,31.1,2,0,Yes,PayPal,No,3/5/2025,1
2e588a89-3bcd-4f24-88da-597ea35686d4,Premium,7/4/2024,0,18,Other,28.9,5,1,Yes,PayPal,Yes,11/4/2025,2
3c48df7d-93d7-41d2-a13e-2233c4fcd562,Free Trial,5/3/2024,1,43,Other,29.5,2,1,Yes,Mobile Money,No,10/4/2025,5
bc2d56c5-5e01-486f-9805-dac24e70cf98,Free Trial,5/1/2025,1,60,M,41.7,7,1,Yes,PayPal,Yes,20/04/2025,5
943c3365-083b-4996-a590-091e9a151297,Free Trial,23/10/2023,1,27,Other,46.7,4,1,Yes,Mobile Money,Yes,29/04/2025,4
78bf7367-7be1-4bb7-972e-00fffb70f8e2,Standard,11/11/2024,1,47,Other,8.6,5,0,No,Mobile Money,No,21/04/2025,5
028c5939-6db9-457b-8fef-ea257600c73a,Standard,4/12/2023,0,67,F,61.2,7,2,Yes,Credit Card,Yes,26/04/2025,5
53102755-a12f-4e23-9515-59e9306f8dd3,Free Trial,4/6/2024,1,35,Other,60.1,5,2,Yes,PayPal,Yes,27/04/2025,1
26090502-a35f-4e2e-9734-0e99c6569941,Premium,21/07/2023,1,34,F,5,7,0,No,Credit Card,No,26/04/2025,4
bbfb83f9-637e-4db2-84f5-6f3df29c8087,Standard,27/06/2024,1,43,M,56.3,1,1,No,PayPal,No,27/04/2025,2
324ba542-05a7-44ea-b0e2-bdfc51ffcbc0,Free Trial,3/12/2023,0,25,M,55.8,3,0,Yes,Mobile Money,No,26/04/2025,2
53e3433d-82e8-41dd-b409-09df519fd136,Free Trial,19/06/2023,0,64,Other,40,4,1,No,PayPal,Yes,22/04/2025,3
a95b9145-0218-4c97-8cfc-8ca2138c0674,Premium,4/6/2024,1,57,M,20.5,9,0,Yes,Mobile Money,No,25/04/2025,4
9131d74d-84a5-4f94-9fae-b49a795d9a89,Basic,30/07/2023,0,66,Other,55.2,4,2,No,PayPal,No,21/04/2025,1
232d74c7-f346-4e00-a1d9-6d59074bbffb,Standard,18/08/2024,1,29,M,36.4,5,2,Yes,Credit Card,Yes,24/04/2025,3
bb3da5f6-3688-47a3-8cec-87e9889fceb7,Premium,2/3/2025,0,44,F,48.2,6,2,No,Credit Card,No,4/5/2025,3
20dedf4b-361d-4b89-9ed0-9ab4e93fb8f9,Free Trial,15/04/2025,0,25,F,73.3,6,2,Yes,Mobile Money,Yes,18/04/2025,2
99a614e4-6fac-4024-b1b9-6198479a45a9,Free Trial,20/05/2023,0,42,F,43.8,3,2,No,Credit Card,Yes,1/5/2025,5
b8a048d7-d5b2-461a-ae97-43bccf89160f,Premium,12/1/2024,0,63,F,26.2,3,1,Yes,Mobile Money,No,6/4/2025,1
5ee98c1a-790c-4015-a2c6-2493bfe82948,Standard,19/12/2024,1,21,Other,35,5,0,Yes,Mobile Money,Yes,7/4/2025,4
d184f7b0-3c9e-46e9-9d7b-50fd64c3db9f,Basic,16/04/2024,1,50,M,28.2,7,0,Yes,Mobile Money,Yes,5/5/2025,3
d0198f90-3ba7-4ff5-81aa-99307bf8a498,Basic,13/10/2024,1,18,Other,46.5,6,0,No,PayPal,No,25/04/2025,1
dbbaf601-cc28-4c98-bc1d-aff5d1469e51,Free Trial,19/11/2024,0,36,F,27.9,6,0,No,Mobile Money,No,25/04/2025,2
e91b3e24-a9d1-42be-8200-10ea586ff534,Standard,1/8/2023,1,48,Other,32.9,4,3,Yes,Credit Card,No,29/04/2025,3
b4bb41d6-22f5-42b9-b564-1c5c53ce855c,Basic,28/11/2023,1,33,M,20.7,7,2,Yes,PayPal,Yes,19/04/2025,3
a2005dd8-0906-4f31-9038-e643060f05b8,Standard,27/03/2024,1,31,Other,38,4,0,Yes,Credit Card,Yes,9/4/2025,2
cac4be4d-5880-4ae9-a523-b9a1519e0e94,Standard,5/3/2025,0,65,M,42.7,8,2,Yes,Mobile Money,No,26/04/2025,2
a69a601f-da93-4062-be92-1dd1be34845e,Free Trial,28/06/2024,0,22,Other,0,5,1,No,Mobile Money,No,22/04/2025,2
edc4c2a8-cb1c-4790-b509-54167772031a,Basic,10/9/2024,0,58,M,43.9,5,0,No,Credit Card,No,25/04/2025,1
008268d2-36d5-4a1c-ab43-9e4ebff6834f,Premium,17/12/2024,1,43,M,39.3,4,1,No,PayPal,Yes,22/04/2025,1
